Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
50.69,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
50.9,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.11,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.32,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.53,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.74,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
51.94,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.15,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.36,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.56,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.77,0.0010,52.19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
52.98,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.19,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.39,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.6,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
53.81,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.02,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.22,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.43,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.63,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
54.84,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.05,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.25,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.46,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.66,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
55.87,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.08,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.28,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.49,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.69,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
56.9,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.1,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.31,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.52,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.72,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
57.93,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.14,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.35,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.56,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.76,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
58.97,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.18,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.39,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.6,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
59.81,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.01,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.22,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.42,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.63,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
60.84,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.06,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.26,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.47,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.67,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
61.88,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.09,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.29,0.0010,52.20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.5,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.71,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
62.91,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.12,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.32,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.53,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.74,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
63.94,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.15,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.35,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.59,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
64.81,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.02,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.22,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.43,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.64,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
65.85,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.05,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.27,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.47,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.68,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
66.89,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.1,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.3,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.51,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.72,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
67.93,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.13,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.34,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.55,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.75,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
68.96,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.17,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.37,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.58,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
69.78,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.0,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.2,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.41,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.62,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
70.83,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.04,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.24,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.45,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.65,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
71.86,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.07,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.28,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.48,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.69,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
72.9,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.11,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.32,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.53,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.73,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
73.94,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.15,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.37,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.58,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.79,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
74.99,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.2,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.42,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.63,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
75.83,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.04,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.25,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.46,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.67,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
76.88,0.0010,52.22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.08,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.29,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.51,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.72,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
77.93,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.13,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.34,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.55,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.76,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
78.97,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.17,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.38,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.59,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
79.8,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.01,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.22,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.42,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.64,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
80.84,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.05,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.26,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.46,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.67,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
81.88,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.09,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.29,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.5,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.71,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
82.93,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.14,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.35,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.56,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.77,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
83.98,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.19,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.4,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.61,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
84.81,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.02,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.23,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.43,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.64,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
85.85,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.07,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.28,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.48,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.69,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
86.9,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.1,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.31,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.52,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.73,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
87.94,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.15,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.35,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.56,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.77,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
88.98,0.0010,52.23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.19,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.4,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.61,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
89.82,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.03,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.24,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.44,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.65,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
90.86,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.06,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.27,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.49,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.69,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
91.9,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.11,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.32,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.52,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.74,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
92.94,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.15,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.36,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.57,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.77,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
93.98,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.19,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.4,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.61,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
94.82,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.03,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.24,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.45,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.66,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
95.87,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.07,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.28,0.0010,52.24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.49,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.7,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
96.9,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.12,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.33,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.75,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
97.96,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.17,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.38,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.58,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
98.79,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.0,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.21,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.41,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.63,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
99.84,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.05,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.26,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.46,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.67,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
100.88,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.09,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.29,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.5,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.71,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
101.92,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.13,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.33,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
102.54,0.0010,52.25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
