Sec,Ah,V,A,S,D,Deg,RPM,HW,Nm,ThI,ThO,Acc,Lim
187,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
189,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
191,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
193,0.0000,12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
195,0.0000,23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
197,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
199,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
201,0.0000,13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
203,0.0000,13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
205,0.0000,13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
207,0.0000,12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
209,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
211,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
213,0.0000,14,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
215,0.0000,10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
217,0.0000,20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
219,0.0000,24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
221,0.0000,12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
223,0.0000,24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
225,0.0000,19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
227,0.0000,23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
229,0.0000,14,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
231,0.0000,25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
233,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
235,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
237,0.0000,21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
239,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
241,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
243,0.0000,19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
245,0.0000,21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
247,0.0000,17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
249,0.0000,9,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
251,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
253,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
255,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
257,0.0000,15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
259,0.0000,25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
261,0.0000,21,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
263,0.0000,23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
265,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
267,0.0000,13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
269,0.0000,15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
271,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
273,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
275,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
277,0.0000,17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
279,0.0000,15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
281,0.0000,17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
283,0.0000,13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
285,0.0000,15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
287,0.0000,19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
289,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
291,0.0000,25,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
293,0.0000,20,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
295,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
297,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
299,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
301,0.0000,14,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
303,0.0000,19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
305,0.0000,17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
307,0.0000,19,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
309,0.0000,15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
311,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
313,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
315,0.0000,16,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
317,0.0000,23,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
319,0.0000,24,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
321,0.0000,12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
323,0.0000,10,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
325,0.0000,18,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
327,0.0000,17,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
329,0.0000,15,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
331,0.0000,22,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
333,0.0000,11,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
335,0.0000,13,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
337,0.0000,12,0.0,0.00,0.0000,0.0,0.0,0,0.0,0.00,0.99,0.00,0.00
